"GeneID"	"Cluster"
"3550"	"PLN"	"cluster1"
"3551"	"RNU6.869P"	"cluster1"
"3552"	"LUZP2"	"cluster1"
"3553"	"SSTR5"	"cluster1"
"3554"	"VIPR2"	"cluster1"
"3555"	"GADD45G"	"cluster1"
"3556"	"MTHFD2"	"cluster1"
"3557"	"CDKN2B"	"cluster1"
"3558"	"GBX2"	"cluster1"
"3559"	"PDZRN3"	"cluster1"
"3560"	"FREM3"	"cluster1"
"3561"	"FRMD5"	"cluster1"
"3562"	"CHST9"	"cluster1"
"3563"	"RNF39"	"cluster1"
"3564"	"ODF3L2"	"cluster1"
"3565"	"BORCS8.MEF2B"	"cluster1"
"3566"	"RNF32"	"cluster1"
"3567"	"TNFRSF13C"	"cluster1"
"3568"	"KCND2"	"cluster1"
"3569"	"SYT6"	"cluster1"
"3570"	"TKTL2"	"cluster1"
"3571"	"IGFBPL1"	"cluster1"
"3572"	"ONECUT2"	"cluster1"
"3573"	"SLCO5A1"	"cluster1"
"3574"	"TOX3"	"cluster1"
"3575"	"MEX3A"	"cluster1"
"3576"	"GLCCI1"	"cluster1"
"3577"	"MBTD1"	"cluster1"
"3578"	"NDST4"	"cluster1"
"3579"	"ADAMTS20"	"cluster1"
"3580"	"ZNF804A"	"cluster1"
"3581"	"SH3RF3"	"cluster1"
"3582"	"COQ8A"	"cluster1"
"3583"	"PODN"	"cluster1"
"3584"	"RASGEF1B"	"cluster1"
"3585"	"SYNPO2L"	"cluster1"
"3586"	"FAM217A"	"cluster1"
"3587"	"FRG2C"	"cluster1"
"3588"	"FPGT.TNNI3K"	"cluster1"
"3589"	"TSSK3"	"cluster1"
"3590"	"ASCL3"	"cluster1"
"3591"	"ATP6V1G2.DDX39B"	"cluster1"
"3592"	"KLRK1"	"cluster1"
"3593"	"LRRN4"	"cluster1"
"3594"	"CFTR"	"cluster1"
"3595"	"OTOGL"	"cluster1"
"3596"	"ADAMTS6"	"cluster1"
"3597"	"KCNT2"	"cluster1"
"3598"	"FNBP4"	"cluster1"
"3599"	"PRPF39"	"cluster1"
"3600"	"CGN"	"cluster1"
"3601"	"DNAH1"	"cluster1"
"3602"	"L3MBTL1"	"cluster1"
"3603"	"ZNF23"	"cluster1"
"3604"	"STAG3"	"cluster1"
"3605"	"ZMAT1"	"cluster1"
"3606"	"SNRNP48"	"cluster1"
"3607"	"TUBE1"	"cluster1"
"3608"	"BBS1"	"cluster1"
"3609"	"ICA1L"	"cluster1"
"3610"	"HSD17B1"	"cluster1"
"3611"	"TECTA"	"cluster1"
"3612"	"BTBD18"	"cluster1"
"3613"	"CDHR5"	"cluster1"
"3614"	"PCDHA10"	"cluster1"
"3615"	"ARMCX5"	"cluster1"
"3616"	"FBXO48"	"cluster1"
"3617"	"CARNMT1"	"cluster1"
"3618"	"ZC2HC1A"	"cluster1"
"3619"	"AHI1"	"cluster1"
"3620"	"NFATC2IP"	"cluster1"
"3621"	"ZC3H11A"	"cluster1"
"3622"	"ACTR5"	"cluster1"
"3623"	"PLPP6"	"cluster1"
"3624"	"ZNF697"	"cluster1"
"3625"	"TRIM32"	"cluster1"
"3626"	"GSPT2"	"cluster1"
"3627"	"RTL6"	"cluster1"
"3628"	"UBXN2B"	"cluster1"
"3629"	"INCENP"	"cluster1"
"3630"	"TOPBP1"	"cluster1"
"3631"	"FGF11"	"cluster1"
"3632"	"OSBPL5"	"cluster1"
"3633"	"SLC7A5"	"cluster1"
"3634"	"LRP1"	"cluster1"
"3635"	"C19orf71"	"cluster1"
"3636"	"TECPR1"	"cluster1"
"3637"	"SYT17"	"cluster1"
"3638"	"ZNF853"	"cluster1"
"3639"	"CMTR1"	"cluster1"
"3640"	"TRIM9"	"cluster1"
"3641"	"CNTROB"	"cluster1"
"3642"	"DVL2"	"cluster1"
"3643"	"MYBBP1A"	"cluster1"
"3644"	"MORC2"	"cluster1"
"3645"	"PNN"	"cluster1"
"3646"	"IFT140"	"cluster1"
"3647"	"KIF7"	"cluster1"
"3648"	"SDR39U1"	"cluster1"
"3649"	"ANKMY1"	"cluster1"
"3650"	"NRG2"	"cluster1"
"3651"	"CYP51A1"	"cluster1"
"3652"	"KAZN"	"cluster1"
"3653"	"DGKH"	"cluster1"
"3654"	"ERVW.1"	"cluster1"
"3655"	"IGSF9B"	"cluster1"
"3656"	"SPRY3"	"cluster1"
"3657"	"XYLT1"	"cluster1"
"3658"	"ASCL5"	"cluster1"
"3659"	"GRID2IP"	"cluster1"
"3660"	"ILDR2"	"cluster1"
"3661"	"MAMLD1"	"cluster1"
"3662"	"GRIK3"	"cluster1"
"3663"	"LRP5"	"cluster1"
"3664"	"NOTCH1"	"cluster1"
"3665"	"SEMA5A"	"cluster1"
"3666"	"ETS1"	"cluster1"
"3667"	"PHLDA1"	"cluster1"
"3668"	"AASDH"	"cluster1"
"3669"	"BRD8"	"cluster1"
"3670"	"ZNF791"	"cluster1"
"3671"	"AKAP9"	"cluster1"
"3672"	"INTS2"	"cluster1"
"3673"	"TANC2"	"cluster1"
"3674"	"ATAD2B"	"cluster1"
"3675"	"ALMS1"	"cluster1"
"3676"	"CEP295"	"cluster1"
"3677"	"RIF1"	"cluster1"
"3678"	"USP13"	"cluster1"
"3679"	"NR3C1"	"cluster1"
"3680"	"TEAD1"	"cluster1"
"3681"	"TERF1"	"cluster1"
"3682"	"SMARCAD1"	"cluster1"
"3683"	"CEP192"	"cluster1"
"3684"	"NFXL1"	"cluster1"
"3685"	"WNK3"	"cluster1"
"3686"	"CEP57"	"cluster1"
"3687"	"MAML2"	"cluster1"
"3688"	"TCF12"	"cluster1"
"3689"	"ARMCX1"	"cluster1"
"3690"	"KDM4D"	"cluster1"
"3691"	"KDM3A"	"cluster1"
"3692"	"NFYA"	"cluster1"
"3693"	"MDC1"	"cluster1"
"3694"	"MED12"	"cluster1"
"3695"	"CDKN1B"	"cluster1"
"3696"	"STAT5B"	"cluster1"
"3697"	"APH1B"	"cluster1"
"3698"	"PCDH17"	"cluster1"
"3699"	"UTP14C"	"cluster1"
"3700"	"TAF5"	"cluster1"
"3701"	"ALDH18A1"	"cluster1"
"3702"	"CHST3"	"cluster1"
"3703"	"MCU"	"cluster1"
"3704"	"IRS1"	"cluster1"
"3705"	"KIAA0586"	"cluster1"
"3706"	"SYNE2"	"cluster1"
"3707"	"PKDREJ"	"cluster1"
"3708"	"CTBP2"	"cluster1"
"3709"	"P2RX5.TAX1BP3"	"cluster1"
"3710"	"ARHGAP19"	"cluster1"
"3711"	"CDK5RAP2"	"cluster1"
"3712"	"CHUK"	"cluster1"
"3713"	"ANTXR1"	"cluster1"
"3714"	"ROCK1"	"cluster1"
"3715"	"ANKS1A"	"cluster1"
"3716"	"MAP4K4"	"cluster1"
"3717"	"NIN"	"cluster1"
"3718"	"SCN1A"	"cluster1"
"3719"	"DRP2"	"cluster1"
"3720"	"CACNA1A"	"cluster1"
"3721"	"UNC80"	"cluster1"
"3722"	"SORCS3"	"cluster1"
"3723"	"NCAM2"	"cluster1"
"3724"	"SLITRK5"	"cluster1"
"3725"	"SUSD4"	"cluster1"
"3726"	"ADGRA1"	"cluster1"
"3727"	"FLRT1"	"cluster1"
"3728"	"NRXN2"	"cluster1"
"3729"	"ARPP21"	"cluster1"
"3730"	"GRIA2"	"cluster1"
"3731"	"LRRC4"	"cluster1"
"3732"	"TMEM121B"	"cluster1"
"3733"	"WASF1"	"cluster1"
"3734"	"SLITRK1"	"cluster1"
"3735"	"KCNJ9"	"cluster1"
"3736"	"ATCAY"	"cluster1"
"3737"	"JPH4"	"cluster1"
"3738"	"SEMA6B"	"cluster1"
"3739"	"NECTIN1"	"cluster1"
"3740"	"CHRNA4"	"cluster1"
"3741"	"ELFN2"	"cluster1"
"3742"	"SHISA7"	"cluster1"
"3743"	"WNT7B"	"cluster1"
"3744"	"CACNA2D2"	"cluster1"
"3745"	"CUX2"	"cluster1"
"3746"	"SLC1A6"	"cluster1"
"3747"	"GABRB3"	"cluster1"
"3748"	"GNAL"	"cluster1"
"3749"	"MN1"	"cluster1"
"3750"	"RUNX1T1"	"cluster1"
"3751"	"FGF12"	"cluster1"
"3752"	"DLGAP1"	"cluster1"
"3753"	"ZC3H12B"	"cluster1"
"3754"	"DNM3"	"cluster1"
"3755"	"REPS2"	"cluster1"
"3756"	"AFF2"	"cluster1"
"3757"	"RPS6KA6"	"cluster1"
"3758"	"MFSD13A"	"cluster1"
"3759"	"RNF112"	"cluster1"
"3760"	"STARD10"	"cluster1"
"3761"	"DNAJC12"	"cluster1"
"3762"	"YPEL4"	"cluster1"
"3763"	"BEX1"	"cluster1"
"3764"	"SERP2"	"cluster1"
"3765"	"GPR162"	"cluster1"
"3766"	"PIANP"	"cluster1"
"3767"	"CGREF1"	"cluster1"
"3768"	"FBLL1"	"cluster1"
"3769"	"ZDHHC22"	"cluster1"
"3770"	"DUSP26"	"cluster1"
"3771"	"RIPPLY2"	"cluster1"
"3772"	"LZTS3"	"cluster1"
"3773"	"GNAO1"	"cluster1"
"3774"	"KIF1A"	"cluster1"
"3775"	"MAPK8IP3"	"cluster1"
"3776"	"CASKIN1"	"cluster1"
"3777"	"TSPOAP1"	"cluster1"
"3778"	"APBB1"	"cluster1"
"3779"	"ATP6V0A1"	"cluster1"
"3780"	"SCAMP5"	"cluster1"
"3781"	"MADD"	"cluster1"
"3782"	"RUSC2"	"cluster1"
"3783"	"GNAZ"	"cluster1"
"3784"	"NYAP1"	"cluster1"
"3785"	"PPP1R3F"	"cluster1"
"3786"	"B3GALT2"	"cluster1"
"3787"	"CDR1"	"cluster1"
"3788"	"MAGEE1"	"cluster1"
"3789"	"SSTR1"	"cluster1"
"3790"	"SH3GL2"	"cluster1"
"3791"	"KCNB1"	"cluster1"
"3792"	"NAP1L3"	"cluster1"
"3793"	"KCTD4"	"cluster1"
"3794"	"OMG"	"cluster1"
"3795"	"PHACTR3"	"cluster1"
"3796"	"TCHH"	"cluster1"
"3797"	"NDN"	"cluster1"
"3798"	"PABPC5"	"cluster1"
"3799"	"TRAM1L1"	"cluster1"
"3800"	"TRIQK"	"cluster1"
"3801"	"RWDD2A"	"cluster1"
"3802"	"EIF4A2"	"cluster1"
"3803"	"TOMM20"	"cluster1"
"3804"	"GLRA3"	"cluster1"
"3805"	"CACNA2D1"	"cluster1"
"3806"	"PAK5"	"cluster1"
"3807"	"CNTNAP2"	"cluster1"
"3808"	"DOK6"	"cluster1"
"3809"	"HECW1"	"cluster1"
"3810"	"RGS7BP"	"cluster1"
"3811"	"SCN8A"	"cluster1"
"3812"	"RIMS1"	"cluster1"
"3813"	"RAB3C"	"cluster1"
"3814"	"SCN2A"	"cluster1"
"3815"	"APBA1"	"cluster1"
"3816"	"DOCK3"	"cluster1"
"3817"	"PPFIA2"	"cluster1"
"3818"	"HECW2"	"cluster1"
"3819"	"FAM126B"	"cluster1"
"3820"	"CSRNP3"	"cluster1"
"3821"	"NBEA"	"cluster1"
"3822"	"PCDH7"	"cluster1"
"3823"	"ADGRB3"	"cluster1"
"3824"	"NRXN1"	"cluster1"
"3825"	"PTPRT"	"cluster1"
"3826"	"SHANK2"	"cluster1"
"3827"	"MCF2"	"cluster1"
"3828"	"KSR2"	"cluster1"
"3829"	"MTMR7"	"cluster1"
"3830"	"NOTUM"	"cluster1"
"3831"	"FAM102A"	"cluster1"
"3832"	"DNAJB2"	"cluster1"
"3833"	"MAPK8IP1"	"cluster1"
"3834"	"MPP2"	"cluster1"
"3835"	"SFTPC"	"cluster1"
"3836"	"CMTM5"	"cluster1"
"3837"	"FA2H"	"cluster1"
"3838"	"UGT8"	"cluster1"
"3839"	"STMN4"	"cluster1"
"3840"	"HCN2"	"cluster1"
"3841"	"LGI3"	"cluster1"
"3842"	"TMEM151A"	"cluster1"
"3843"	"AATK"	"cluster1"
"3844"	"TUBB4A"	"cluster1"
"3845"	"VSTM2B"	"cluster1"
"3846"	"FAAH"	"cluster1"
"3847"	"TMCC2"	"cluster1"
"3848"	"DUSP7"	"cluster1"
"3849"	"GNAI1"	"cluster1"
"3850"	"ARFGEF3"	"cluster1"
"3851"	"ADCY5"	"cluster1"
"3852"	"ATP8A1"	"cluster1"
"3853"	"MFSD6"	"cluster1"
"3854"	"NIPA1"	"cluster1"
"3855"	"PPP1R16B"	"cluster1"
"3856"	"RAB11FIP4"	"cluster1"
"3857"	"TPPP"	"cluster1"
"3858"	"DNAJC6"	"cluster1"
"3859"	"KIF5C"	"cluster1"
"3860"	"DACT3"	"cluster1"
"3861"	"HABP4"	"cluster1"
"3862"	"GREB1"	"cluster1"
"3863"	"HHIPL1"	"cluster1"
"3864"	"TECPR2"	"cluster1"
"3865"	"NR3C2"	"cluster1"
"3866"	"SMARCA2"	"cluster1"
"3867"	"NAV3"	"cluster1"
"3868"	"PTPRD"	"cluster1"
"3869"	"CTNNA3"	"cluster1"
"3870"	"CYP7B1"	"cluster1"
"3871"	"IL1RAPL1"	"cluster1"
"3872"	"TTLL11"	"cluster1"
"3873"	"IFFO2"	"cluster1"
"3874"	"TMEM200C"	"cluster1"
"3875"	"BRINP3"	"cluster1"
"3876"	"SLITRK2"	"cluster1"
"3877"	"TMEM132C"	"cluster1"
"3878"	"SGCZ"	"cluster1"
"3879"	"DCC"	"cluster1"
"3880"	"CDH13"	"cluster1"
"3881"	"CACNA1D"	"cluster1"
"3882"	"CSMD1"	"cluster1"
"3883"	"RET"	"cluster1"
"3884"	"CDH7"	"cluster1"
"3885"	"CNTN3"	"cluster1"
"3886"	"DPP10"	"cluster1"
"3887"	"GABBR2"	"cluster1"
"3888"	"PCDH11X"	"cluster1"
"3889"	"SORCS1"	"cluster1"
"3890"	"PTPRK"	"cluster1"
"3891"	"KCND3"	"cluster1"
"3892"	"ZFYVE9"	"cluster1"
"3893"	"WDR47"	"cluster1"
"3894"	"ZYG11B"	"cluster1"
"3895"	"TBC1D30"	"cluster1"
"3896"	"CLSTN2"	"cluster1"
"3897"	"RAB27B"	"cluster1"
"3898"	"BCL11B"	"cluster1"
"3899"	"NETO1"	"cluster1"
"3900"	"PRKG2"	"cluster1"
"3901"	"TOX2"	"cluster1"
"3902"	"VWC2"	"cluster1"
